system,dataset,replicate,familyID,carrierID,futureID,surfaceID,sourceTranche,stateType,modality,timeScope,carrierCount,partitionCount,injective,recovers,eligible,decisionEligible,authorityReason,partitionHash,duplicateOf,controlSidecar,N,T,fateObjectCount,D0,statePartitionCount,C,D,identityResolutionNumerator,identityResolutionDenominator,identityResolution,futureDiscordanceResolutionNumerator,futureDiscordanceResolutionDenominator,futureDiscordanceResolution,fateSelectiveSurplusNumerator,fateSelectiveSurplusDenominator,fateSelectiveSurplus,conditionalFutureAmbiguityNumerator,conditionalFutureAmbiguityDenominator,conditionalFutureAmbiguity,fateDiscordanceBaselineNumerator,fateDiscordanceBaselineDenominator,fateDiscordanceBaseline,conditionalAmbiguityRatioNumerator,conditionalAmbiguityRatioDenominator,conditionalAmbiguityRatio,exactRecovery,noninjectiveExactRecovery,sharedCompressionCoverageNumerator,sharedCompressionCoverageDenominator,sharedCompressionCoverage,fiberSpectrum
CellTag_iEP_reprogramming,CellTag_iEP,r1,F040:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:sourceGroupedDay21Fate,r1_MULTI_3_12_21,sourceGroupedDay21Fate,IBIP20:r1:MULTI:5:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,0d88bf1bfc4b8250a99dae848d1624f1443bd7ebf5b92ca6f5e03acde38d9565,,IBIP20_temporal_random_fiber_controls,17,136,10,123,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,123,136,0.904411764706,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F040:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:sourceGroupedDay21Fate,r1_MULTI_3_12_21,sourceGroupedDay21Fate,IBIP20:r1:MULTI:5:day12State,IBIP-20,day12State,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,a6d449c2489f158608566ddcb9099a1ccc8b068d77c8241c25dd66c665d4dead,,IBIP20_temporal_random_fiber_controls,17,136,10,123,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,123,136,0.904411764706,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F040:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:sourceGroupedDay21Fate,r1_MULTI_3_12_21,sourceGroupedDay21Fate,IBIP20:r1:MULTI:5:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,62c51f14a2b50da42cb79a1185de81f726db19f010ac8687cd1774893f2b90fc,,IBIP20_temporal_random_fiber_controls,17,136,10,123,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,123,136,0.904411764706,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F040:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:sourceGroupedDay21Fate,r1_MULTI_3_12_21,sourceGroupedDay21Fate,IBIP20:r1:MULTI:5:unorderedHistory,IBIP-20,unorderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,6ce6380dadef81532062151dea78297b3f86555eb0594f0ccd6600ab792323df,,IBIP20_temporal_random_fiber_controls,17,136,10,123,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,123,136,0.904411764706,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F040:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:sourceGroupedDay21Fate,r1_MULTI_3_12_21,sourceGroupedDay21Fate,IBIP20:r1:MULTI:5:reversedHistory,IBIP-20,reversedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,5349bc57116fe1a793f6e917bdc097232007b22715c88769de9ae6034fe342f1,,IBIP20_temporal_random_fiber_controls,17,136,10,123,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,123,136,0.904411764706,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F040:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:sourceGroupedDay21Fate,r1_MULTI_3_12_21,sourceGroupedDay21Fate,IBIP20:r1:MULTI:5:transitionSignature,IBIP-20,transitionSignature,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,38c076d01e9797364fbea9b1e602d5d48a4f2fa19b7ba569a2fc873da2fe3d85,,IBIP20_temporal_random_fiber_controls,17,136,10,123,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,123,136,0.904411764706,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:1:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,ba1244c89d722194dafc971d45037caa8bffb14daa005eba611a769762573dbf,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:1:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,8b23437c9d5658ac29035d80a6003e6199a9d35ccd88e0b9ae8847b98823c7a3,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:1:unorderedHistory,IBIP-20,unorderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,10849417173d8cb6481a64af1892c074f3d36f3d90a2fcbcb8e81fc41ac5c5ad,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:1:reversedHistory,IBIP-20,reversedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,4e63acc6b620bb312525402e70ab7f7dd51f9ca0d2c498d34dadf1b73fab93e5,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:2:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,305c2aaa723910681e631614259fa64c7b490a7ee0835f4f9669c3460abda2a0,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:2:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,616f298f8461e6fc6ac23cbee8fdd1d2fd883d715ba4aa83b520bf411c845919,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:2:unorderedHistory,IBIP-20,unorderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,93f5de536d59653c5a8003a3b455386bf3b52f0c56330f89741a98e3805b5c13,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:2:reversedHistory,IBIP-20,reversedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,289a20918196bbdd2a07acb54a8ec82d6b84016920bd9a564b87d64dd418b247,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:2:transitionSignature,IBIP-20,transitionSignature,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,4a79941be53d0119bcfeff9e36e03ef1acc381b3e553791cc3bb1b94851a1f20,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:4:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,ed01ce32b95375ef01b2dc57a6f15d3c06c86782c829caa122a682236e80be9a,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:4:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,35aec53d5b099be43f5786db2a72263867b77d6bf4013c44ae50e02d4cc25e29,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:4:unorderedHistory,IBIP-20,unorderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,539e5efb93b56e514998af8894279b9327d7563238f523754d2c555727f7c82e,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:4:reversedHistory,IBIP-20,reversedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,9c97947391060ff3cedeb00809018d2402e899c3edd9383d482b0a14d07fb536,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:4:transitionSignature,IBIP-20,transitionSignature,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,6f074e677d84fc82054eee06347bdc4f04662d7fd1a0a0be98bdbbe3fbb283c0,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:5:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,0d88bf1bfc4b8250a99dae848d1624f1443bd7ebf5b92ca6f5e03acde38d9565,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:5:day12State,IBIP-20,day12State,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,a6d449c2489f158608566ddcb9099a1ccc8b068d77c8241c25dd66c665d4dead,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:5:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,62c51f14a2b50da42cb79a1185de81f726db19f010ac8687cd1774893f2b90fc,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:5:unorderedHistory,IBIP-20,unorderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,6ce6380dadef81532062151dea78297b3f86555eb0594f0ccd6600ab792323df,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:5:reversedHistory,IBIP-20,reversedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,5349bc57116fe1a793f6e917bdc097232007b22715c88769de9ae6034fe342f1,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F041:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:majorityDay21Fate,r1_MULTI_3_12_21,majorityDay21Fate,IBIP20:r1:MULTI:5:transitionSignature,IBIP-20,transitionSignature,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,38c076d01e9797364fbea9b1e602d5d48a4f2fa19b7ba569a2fc873da2fe3d85,,IBIP20_temporal_random_fiber_controls,17,136,3,82,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,41,68,0.602941176471,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:1:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,ba1244c89d722194dafc971d45037caa8bffb14daa005eba611a769762573dbf,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:1:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,8b23437c9d5658ac29035d80a6003e6199a9d35ccd88e0b9ae8847b98823c7a3,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:1:unorderedHistory,IBIP-20,unorderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,10849417173d8cb6481a64af1892c074f3d36f3d90a2fcbcb8e81fc41ac5c5ad,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:1:reversedHistory,IBIP-20,reversedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,4e63acc6b620bb312525402e70ab7f7dd51f9ca0d2c498d34dadf1b73fab93e5,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:2:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,305c2aaa723910681e631614259fa64c7b490a7ee0835f4f9669c3460abda2a0,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:2:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,616f298f8461e6fc6ac23cbee8fdd1d2fd883d715ba4aa83b520bf411c845919,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:2:unorderedHistory,IBIP-20,unorderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,93f5de536d59653c5a8003a3b455386bf3b52f0c56330f89741a98e3805b5c13,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:2:reversedHistory,IBIP-20,reversedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,289a20918196bbdd2a07acb54a8ec82d6b84016920bd9a564b87d64dd418b247,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:2:transitionSignature,IBIP-20,transitionSignature,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,4a79941be53d0119bcfeff9e36e03ef1acc381b3e553791cc3bb1b94851a1f20,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:4:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,ed01ce32b95375ef01b2dc57a6f15d3c06c86782c829caa122a682236e80be9a,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:4:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,35aec53d5b099be43f5786db2a72263867b77d6bf4013c44ae50e02d4cc25e29,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:4:unorderedHistory,IBIP-20,unorderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,539e5efb93b56e514998af8894279b9327d7563238f523754d2c555727f7c82e,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:4:reversedHistory,IBIP-20,reversedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,9c97947391060ff3cedeb00809018d2402e899c3edd9383d482b0a14d07fb536,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:4:transitionSignature,IBIP-20,transitionSignature,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,6f074e677d84fc82054eee06347bdc4f04662d7fd1a0a0be98bdbbe3fbb283c0,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:5:snapshotDay3,IBIP-20,snapshotDay3,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,0d88bf1bfc4b8250a99dae848d1624f1443bd7ebf5b92ca6f5e03acde38d9565,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:5:day12State,IBIP-20,day12State,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,a6d449c2489f158608566ddcb9099a1ccc8b068d77c8241c25dd66c665d4dead,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
CellTag_iEP_reprogramming,CellTag_iEP,r1,F042:CellTag_iEP_reprogramming:CellTag_iEP:r1:r1_MULTI_3_12_21:fateBreadth,r1_MULTI_3_12_21,fateBreadth,IBIP20:r1:MULTI:5:orderedHistory,IBIP-20,orderedHistory,MULTI,D3-D12,17,17,True,True,True,True,exactFrozenMaps,62c51f14a2b50da42cb79a1185de81f726db19f010ac8687cd1774893f2b90fc,,IBIP20_temporal_random_fiber_controls,17,136,3,88,17,0,0,1,1,1,1,1,1,0,1,0,,,undefinedInjective,11,17,0.647058823529,,,undefinedInjective,True,False,0,1,0,1:17
